Sector,Indicator,Unit,Country,Year,Variable,Value
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,1996,historic,0.986753526914362
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,1997,historic,0.9642223422606899
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,1998,historic,0.902386276533332
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,1999,historic,0.9607826493897029
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2000,historic,0.9405556042098578
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2001,historic,0.9190931568225379
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2002,historic,0.8862857382910071
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2003,historic,0.8621817994687241
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2004,historic,0.853367385360126
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2005,historic,0.8184378567094621
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2006,historic,0.790003092081352
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2007,historic,0.7753448359403341
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2008,historic,0.7596845428497501
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2009,historic,0.777676426946112
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2010,historic,0.772264830860182
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2011,historic,0.755956639787932
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2012,historic,0.738527773127317
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2013,historic,0.722172739090424
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),PH,2014,historic,0.7447931394390741
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1990,historic,0.238337997878952
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1991,historic,0.242402783592575
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1992,historic,0.23724940646135698
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1993,historic,0.22248219584488396
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1994,historic,0.218312974275621
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1995,historic,0.20047441716044698
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1996,historic,0.20714196736290197
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1997,historic,0.21006588035399304
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1998,historic,0.210168777545094
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,1999,historic,0.20045226735278898
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2000,historic,0.20226626924903698
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2001,historic,0.205588640338663
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2002,historic,0.175415976445361
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2003,historic,0.211898509629553
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2004,historic,0.20980276241958998
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2005,historic,0.20021751222680104
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2006,historic,0.202510502304663
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2007,historic,0.205993170509129
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2008,historic,0.174187390608221
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2009,historic,0.14856260513931302
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2010,historic,0.156278195358356
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2011,historic,0.18243346680388398
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2012,historic,0.214690799107292
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2013,historic,0.19744793910974104
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),SA,2014,historic,0.189869586811691
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1990,historic,2.68061919071519
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1991,historic,2.57727265453043
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1992,historic,3.4733044148045
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1993,historic,2.78552640122989
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1994,historic,2.52437568695286
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1995,historic,3.1270289642132205
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1996,historic,2.61739212994036
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1997,historic,2.6288249549676896
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1998,historic,2.83312887385661
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,1999,historic,2.64587618036814
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2000,historic,2.5293055283565695
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2001,historic,2.5977955714821097
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2002,historic,2.5105689399867903
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2003,historic,2.34377101814046
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2004,historic,2.2827442945912595
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2005,historic,2.31693455853842
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2006,historic,2.35084426471719
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2007,historic,2.32930281679374
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2008,historic,2.00407070735376
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2009,historic,2.05463032288274
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2010,historic,2.0537396471505
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2011,historic,2.00737148352991
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2012,historic,1.96422673304847
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2013,historic,1.88488681021428
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),ZA,2014,historic,1.73225610636628
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1990,historic,2.0695136317506497
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1991,historic,2.13609076159764
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1992,historic,2.0328821865941
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1993,historic,2.08608484528933
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1994,historic,2.1864830464347498
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1995,historic,2.12177461879591
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1996,historic,2.1023736361393
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1997,historic,2.08895752671731
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1998,historic,1.9809328333346998
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,1999,historic,1.98456405643069
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2000,historic,1.8512031062598402
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2001,historic,2.02314681832427
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2002,historic,2.00881089310301
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2003,historic,2.21589002620786
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2004,historic,1.9522603213429799
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2005,historic,2.04393985019383
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2006,historic,2.09164477289954
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2007,historic,2.04481288914383
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2008,historic,2.0444402109444297
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2009,historic,1.97662264401801
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2010,historic,2.05015176981062
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2011,historic,1.8872949730469901
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2012,historic,1.94937108445146
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2013,historic,2.04493384484325
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),CH,2014,historic,1.9231656755776199
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1990,historic,0.543562261719162
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1991,historic,0.5607327164555749
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1992,historic,0.5405726696855
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1993,historic,0.555839364475725
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1994,historic,0.527304425842361
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1995,historic,0.5090601810741461
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1996,historic,0.497046598103832
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1997,historic,0.485400658085498
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1998,historic,0.464800881664512
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,1999,historic,0.493966290202674
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2000,historic,0.444799782453877
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2001,historic,0.45761419935190606
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2002,historic,0.40119015295617894
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2003,historic,0.44164740846752004
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2004,historic,0.43596555033918394
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2005,historic,0.41452364830724003
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2006,historic,0.421968693579238
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2007,historic,0.445782577437159
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2008,historic,0.405019591620693
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2009,historic,0.40012855183330104
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2010,historic,0.39234019325752506
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2011,historic,0.39892605775829604
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2012,historic,0.435962936234935
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2013,historic,0.453247642433155
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),TR,2014,historic,0.450852690426001
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1990,historic,3.02894842334522
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1991,historic,3.44664319318731
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1992,historic,3.4873695482968396
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1993,historic,3.15093195760406
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1994,historic,3.15314065819292
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1995,historic,2.9754043657129903
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1996,historic,2.8396080428287593
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1997,historic,2.6335993137069305
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1998,historic,2.76352206650017
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,1999,historic,2.53175495360691
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2000,historic,2.13156962655726
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2001,historic,2.01671354797754
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2002,historic,1.99209993355153
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2003,historic,1.95238035493775
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2004,historic,1.70072907931232
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2005,historic,1.68954407796163
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2006,historic,1.6536376321796
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2007,historic,1.60798184056952
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2008,historic,1.5532427141779097
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2009,historic,1.5048035999499598
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2010,historic,1.5025574180650703
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2011,historic,1.3989515944810602
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2012,historic,1.42619824808829
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2013,historic,1.4025491383304098
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),UA,2014,historic,1.35665821083734
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1991,historic,2.1896448411080103
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1992,historic,2.1727775056924
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1993,historic,2.38434102342879
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1994,historic,3.2009143427726903
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1995,historic,3.19463662411188
Agriculture,Agriculture emissions intensity (total),tCO2e / thsd. USD2012 (PPP),DE,1996,historic,3.07890375269786
